date,treatment,time,dayofyr,drain,aglivc,stdedc,strucc.2.,metabc.2.,som1c.2.,som2c.2.,som3c,BIO_measured,SOM_measured,BIO_model,SOM_model
2016-06-06,NHNF,2016,158,0,36.5592,207.8823,1266.8621,186.5948,689.596,3368.3257,4557.0356,112.5653497,,244.4415,10068.4142
2016-06-16,NHNF,2016,168,0,34.7885,199.444,1268.1151,189.7533,689.4358,3368.6282,4557.0186,122.3851493,,234.2325,10072.951
2016-06-23,NHNF,2016,175,0,33.8363,193.5076,1268.8347,191.581,689.3326,3368.6042,4557.0054,102.1002181,,227.3439,10075.3579
2016-06-26,NHNF,2016,178,0,33.259,191.1939,1269.3427,192.8014,689.3079,3368.6375,4557.0015,117.9964936,,224.4529,10077.091
2016-07-03,NHNF,2016,185,0,31.8551,186.074,1270.5864,195.7555,689.27,3368.7917,4556.9932,119.766491,,217.9291,10081.3968
2016-07-06,NHNF,2016,188,0,31.4346,183.8046,1270.9928,196.7224,689.2555,3368.8125,4556.9888,105.9857308,,215.2392,10082.772
2016-07-13,NHNF,2016,195,0,30.4488,178.6408,1272.1516,199.4445,689.2389,3368.8738,4556.98,85.53485168,,209.0896,10086.6888
2016-07-16,NHNF,2016,198,0,29.903,176.6033,1272.7408,200.8175,689.2383,3368.9119,4556.9766,73.05673591,,206.5063,10088.6851
2016-08-02,NHNF,2016,215,0.1314,28.3255,164.1106,1274.0876,203.7918,689.3258,3369.0474,4556.9458,31.4984231,,192.4361,10093.1984
2016-08-05,NHNF,2016,218,0.0873,28.3216,161.7437,1274.1748,203.9565,689.3461,3368.8818,4556.939,51.61677674,,190.0653,10093.2982
2016-08-12,NHNF,2016,225,0.0072,28.2886,156.3769,1274.3607,204.2928,689.3965,3368.6306,4556.9224,58.22760606,,184.6655,10093.603
2016-08-15,NHNF,2016,228,0.0025,28.243,154.1633,1274.3636,204.2531,689.4204,3368.5027,4556.9146,0,,182.4063,10093.4544
2016-08-22,NHNF,2016,235,0.0422,28.1812,149.0771,1273.791,202.7955,689.48,3368.157,4556.8926,108.8389078,,177.2583,10091.1161
2016-08-22,NHNF,2016,235,0.0422,28.1812,149.0771,1273.791,202.7955,689.48,3368.157,4556.8926,108.8389078,,177.2583,10091.1161
2016-08-25,NHNF,2016,238,0.5734,28.1772,146.9275,1273.776,202.7281,689.4944,3367.9744,4556.8838,102.1002181,,175.1047,10090.8567
2016-09-01,NHNF,2016,245,0.0472,29.528,142.0375,1273.5867,202.2071,689.5278,3367.6797,4556.8618,105.9857308,,171.5655,10089.8631
2016-09-11,NHNF,2016,255,0.0013,41.5582,135.5659,1272.6969,200.0444,689.55,3367.4126,4556.8267,68.26545369,,177.1241,10086.5306
2016-09-21,NHNF,2016,265,0,51.2611,129.0336,1271.3173,196.8565,689.491,3367.0747,4556.7881,171.8499541,,180.2947,10081.5276
2016-09-24,NHNF,2016,268,0,55.5648,127.1273,1270.9362,196.0033,689.4562,3366.9177,4556.7754,89.84046851,,182.6921,10080.0888
2016-10-01,NHNF,2016,275,0,65.3796,123.0809,1270.1414,194.2726,689.3493,3366.5176,4556.75,194.8570611,,188.4605,10077.0309
2016-10-21,NHNF,2016,295,0,93.4287,113.293,1268.4056,190.7565,688.9372,3366.6555,4556.6821,168.6446523,,206.7217,10071.4369
2016-10-24,NHNF,2016,298,0,98.487,111.6944,1267.9666,189.8576,688.8447,3366.509,4556.6694,203.4120361,,210.1814,10069.8473
2016-10-31,NHNF,2016,305,0,113.9345,109.2227,1267.3718,188.7654,688.6322,3366.1946,4556.6445,225.2679175,,223.1572,10067.6085
2016-11-03,NHNF,2016,308,0,119.8669,108.8069,1267.3533,188.833,688.5528,3366.2129,4556.6357,226.6236544,,228.6738,10067.5877
2016-11-13,NHNF,2016,318,0,145.0819,105.6315,1266.354,186.9984,688.1998,3367.1909,4556.5952,148.6632222,,250.7134,10065.3383
2016-11-20,NHNF,2016,325,0,160.6137,105.2971,1265.1868,184.737,687.8456,3367.1316,4556.5615,185.8164438,,265.9108,10061.4625
2016-11-30,NHNF,2016,335,0,180.5859,108.0493,1264.1284,182.7331,687.336,3368.0508,4556.52,284.1596735,,288.6352,10058.7683
2016-12-03,NHNF,2016,338,0,186.2307,109.144,1263.825,182.2252,687.173,3368.2698,4556.5078,303.0615978,,295.3747,10058.0008
2016-12-13,NHNF,2016,348,0,206.3718,112.0067,1262.5222,179.689,686.5292,3369.1143,4556.4614,315.6407783,,318.3785,10054.3161
2016-12-20,NHNF,2016,355,0,223.468,113.1504,1261.343,177.3403,685.9789,3369.2366,4556.4258,218.3105618,,336.6184,10050.3246
2016-12-23,NHNF,2016,358,0,231.1746,113.8276,1260.8286,176.2928,685.7121,3369.178,4556.4102,322.1951067,,345.0022,10048.4217
2016-12-30,NHNF,2016,365,0,243.8154,115.998,1259.7325,174.1695,685.0607,3369.7458,4556.3735,323.4252142,,359.8134,10045.082
2017-01-02,NHNF,2017,2,0.4204,246.2966,116.8797,1259.2296,173.3378,684.7692,3369.3564,4556.3584,326.8198232,,363.1763,10043.0514
2017-01-12,NHNF,2017,12,1.5092,252.0348,119.8104,1257.546,170.6611,683.7203,3369.6245,4556.3047,318.4467426,,371.8452,10037.8566
2017-01-19,NHNF,2017,19,1.2376,255.4828,121.5801,1256.4092,168.9538,682.9503,3370.231,4556.2681,327.7765716,,377.0629,10034.8124
2017-01-29,NHNF,2017,29,0.0351,261.5045,124.9061,1255.0221,166.9841,681.8132,3369.9939,4556.2163,260.1776192,,386.4106,10030.0296
2017-02-01,NHNF,2017,32,0.012,262.717,126.5721,1254.7212,166.7023,681.4737,3369.8232,4556.2012,330.1436007,,389.2891,10028.9216
2017-02-08,NHNF,2017,39,0.001,265.4482,130.4595,1253.8739,165.9338,680.5901,3370.4993,4556.1602,325.8572939,,395.9077,10027.0573
2017-02-18,NHNF,2017,49,0.1945,272.3278,133.1391,1252.1716,163.5989,679.1347,3371.7764,4556.0938,326.3392855,,405.4669,10022.7754
2017-02-28,NHNF,2017,59,2.9742,274.1223,135.8527,1250.6556,161.9257,677.7028,3372.48,4556.0327,316.922347,,409.975,10018.7968
2017-03-20,NHNF,2017,79,0.0634,279.4983,141.4942,1248.1271,159.8392,675.086,3371.3928,4555.9248,314.8668588,,420.9925,10010.3699
2017-03-23,NHNF,2017,82,0.0217,278.6484,143.6797,1248.0687,160.1249,674.7622,3371.2068,4555.9111,315.3832227,,422.3281,10010.0737
2017-03-30,NHNF,2017,89,0.0018,277.6808,146.0352,1247.4137,159.8225,673.908,3371.1836,4555.8755,310.6745609,,423.716,10008.2033
2017-04-02,NHNF,2017,92,0.0006,277.8155,147.1819,1247.1454,159.7737,673.5428,3370.9229,4555.8599,300.8179251,8867.621178,424.9974,10007.2447
2017-04-09,NHNF,2017,99,0.0001,269.3345,150.451,1246.5974,159.9299,672.7178,3371.0076,4555.8252,244.4837298,9567.403778,419.7855,10006.0779
2017-04-12,NHNF,2017,102,0,266.6205,150.9059,1246.2053,159.7144,672.346,3371.0464,4555.8081,248.0636136,9566.133075,417.5264,10005.1202
2017-04-19,NHNF,2017,109,0.064,259.9813,152.2459,1245.5607,159.6776,671.5703,3370.2815,4555.7744,295.3590242,11387.73237,412.2272,10002.8645
2017-04-22,NHNF,2017,112,0.022,256.4686,153.4696,1245.5261,160.0945,671.3091,3370.061,4555.7627,291.2134859,10906.69384,409.9382,10002.7534
2017-05-02,NHNF,2017,122,0.0006,60.6825,341.4799,1246.2802,163.0547,670.6874,3369.6824,4555.7324,224.813429,10440.9902,402.1624,10005.4371
2017-05-19,NHNF,2017,139,0,57.955,317.0311,1246.8314,166.2623,669.7384,3369.0088,4555.6777,232.3687309,,374.9861,10007.5186
2017-05-22,NHNF,2017,142,0,57.9307,312.4755,1246.7682,166.4923,669.5539,3368.7866,4555.6665,228.8578864,,370.4062,10007.2675
2017-05-29,NHNF,2017,149,0,57.755,302.2177,1246.5358,166.8539,669.116,3368.2417,4555.6392,213.008168,,359.9727,10006.3866
2017-06-01,NHNF,2017,152,0,57.5791,297.9788,1246.6078,167.3425,668.9616,3368.04,4555.6289,201.8425838,,355.5579,10006.5808
2017-06-08,NHNF,2017,159,0,56.7102,288.5625,1247.0376,168.9962,668.6526,3367.6697,4555.6094,122.3851493,,345.2727,10007.9655
2017-06-11,NHNF,2017,162,0,56.1629,284.8003,1247.3586,169.9667,668.5499,3367.5642,4555.6016,99.12259632,,340.9632,10009.041
2017-06-18,NHNF,2017,169,0,54.6176,276.5038,1248.2916,172.571,668.3574,3367.3994,4555.5864,90.8989317,,331.1214,10012.2058
2017-07-03,NHNF,2017,184,0,50.6652,260.4243,1251.0088,179.474,668.127,3367.2896,4555.5635,48.89366556,,311.0895,10021.4629
2017-07-06,NHNF,2017,187,0,49.7895,257.5337,1251.6267,180.9835,668.1038,3367.3,4555.5596,102.1002181,,307.3232,10023.5736
2017-07-11,NHNF,2017,192,0,48.283,252.8552,1252.6722,183.518,668.0753,3367.3357,4555.5518,85.53485168,,301.1382,10027.153
2017-07-13,NHNF,2017,194,0,47.6682,251.0273,1253.1082,184.5653,668.0677,3367.3555,4555.5498,74.23237317,,298.6955,10028.6465
2017-07-16,NHNF,2017,197,0,46.7358,248.329,1253.7937,186.2017,668.0601,3367.3872,4555.5464,67.04477243,,295.0648,10030.9891
2017-07-18,NHNF,2017,199,0,46.1097,246.5562,1254.2581,187.3056,668.0571,3367.4114,4555.5454,104.0548208,,292.6659,10032.5776
2017-07-21,NHNF,2017,202,0,45.1662,243.9334,1254.9844,189.023,668.0556,3367.4487,4555.542,88.77492524,,289.0996,10035.0537
2017-07-23,NHNF,2017,204,0,44.5354,242.2077,1255.4772,190.1853,668.0563,3367.4751,4555.5396,85.53485168,,286.7431,10036.7335
2017-07-26,NHNF,2017,207,0,43.5897,239.6499,1256.2238,191.9416,668.0596,3367.5173,4555.5376,64.57498458,,283.2396,10039.2799
2017-07-28,NHNF,2017,209,0,42.9603,237.9642,1256.7211,193.1084,668.0634,3367.5481,4555.5366,83.33760132,,280.9245,10040.9776
2017-07-31,NHNF,2017,212,0,42.019,235.4633,1257.4778,194.8808,668.0707,3367.595,4555.5352,40.43336997,,277.4823,10043.5595
2017-08-02,NHNF,2017,214,0,41.3947,233.813,1257.9854,196.0669,668.0768,3367.6274,4555.5342,26.83570608,,275.2077,10045.2907
2017-08-05,NHNF,2017,217,0,40.4633,231.3622,1258.7489,197.8377,668.088,3367.6782,4555.5327,74.23237317,,271.8255,10047.8855
2017-08-10,NHNF,2017,222,0,38.9302,227.3369,1260.0558,200.8148,668.11,3367.7642,4555.5293,85.53485168,,266.2671,10052.2741
2017-08-12,NHNF,2017,224,0,38.324,225.7468,1260.589,202.0115,668.1199,3367.7996,4555.5283,87.70220654,,264.0708,10054.0483
2017-08-15,NHNF,2017,227,0,37.4241,223.3812,1261.381,203.7713,668.1372,3367.8547,4555.5269,88.77492524,,260.8053,10056.6711
2017-08-20,NHNF,2017,232,0,36.7596,218.6828,1261.5791,204.0275,668.2936,3367.6411,4555.5127,106.9424792,,255.4424,10057.054
2017-08-22,NHNF,2017,234,0,36.7358,216.5954,1261.7053,204.2778,668.3489,3367.5535,4555.5073,85.53485168,,253.3312,10057.3928
2017-08-27,NHNF,2017,239,0,36.4636,211.6759,1262.2747,205.508,668.4658,3367.3953,4555.4976,88.77492524,,248.1395,10059.1414
2017-08-30,NHNF,2017,242,0,36.1078,208.9723,1262.7294,206.5167,668.5256,3367.3428,4555.4922,111.6418797,,245.0801,10060.6067
2017-09-01,NHNF,2017,244,0,35.7604,207.268,1263.0999,207.3495,668.5598,3367.333,4555.4902,95.0638258,,243.0284,10061.8324
2017-09-06,NHNF,2017,249,0,37.8701,203.2466,1264.1648,209.7619,668.6341,3367.3633,4555.4839,94.03276638,,241.1167,10065.408
2017-09-09,NHNF,2017,252,0,40.6655,201.0323,1264.8123,211.2166,668.6805,3367.4099,4555.481,84.44001489,,241.6978,10067.6003
2017-09-11,NHNF,2017,254,0,42.451,199.6382,1265.2606,212.1986,668.7128,3367.4509,4555.4785,95.0638258,,242.0892,10069.1014
2017-09-14,NHNF,2017,257,0,45.4066,197.6646,1265.9749,213.7176,668.7624,3367.5256,4555.4741,99.12259632,,243.0712,10071.4546
2017-09-16,NHNF,2017,259,0,47.0827,196.4247,1266.483,214.7686,668.7963,3367.583,4555.4722,85.53485168,,243.5074,10073.1031
2017-09-19,NHNF,2017,262,0,47.8947,194.6274,1267.2496,216.3276,668.8489,3367.6682,4555.4702,117.1040648,,242.5221,10075.5645
2017-09-21,NHNF,2017,264,0,49.2302,193.4725,1267.7778,217.4069,668.8796,3367.7202,4555.4678,94.03276638,,242.7027,10077.2523
2017-09-26,NHNF,2017,269,0,53.7373,189.8832,1267.7288,216.6365,669.2388,3367.6426,4555.4507,13.69026173,,243.6205,10076.6974
2017-10-01,NHNF,2017,274,0,57.7066,185.5608,1267.4102,215.4503,669.6074,3367.3826,4555.4312,28.40515843,,243.2674,10075.2817
2017-10-04,NHNF,2017,277,0,61.0158,183.1586,1267.2679,214.8886,669.8068,3367.5291,4555.4199,159.3107118,,244.1744,10074.9123
2017-10-06,NHNF,2017,279,0,63.154,181.4676,1267.0598,214.2301,669.9582,3367.9124,4555.4116,184.6494194,,244.6216,10074.5721
2017-10-09,NHNF,2017,282,0,66.5959,178.8574,1266.715,213.1741,670.1798,3367.5635,4555.3984,154.4303,,245.4533,10073.0308
2017-10-11,NHNF,2017,284,0,68.0762,177.1379,1266.4739,212.4498,670.324,3367.8904,4555.3906,195.4054201,,245.2141,10072.5287
2017-10-19,NHNF,2017,292,0,77.7437,170.4943,1265.6781,210.0394,670.8268,3367.2114,4555.3589,215.4402477,,248.238,10069.1146
2017-10-24,NHNF,2017,297,0,85.3008,166.8504,1265.2971,208.8595,671.0981,3366.8738,4555.3394,29.95929881,,252.1512,10067.4679
2017-10-29,NHNF,2017,302,0,91.6645,163.2419,1264.7828,207.3718,671.3719,3366.8591,4555.3188,257.9753059,,254.9064,10065.7044
2017-10-31,NHNF,2017,304,0,94.958,161.681,1264.5724,206.7777,671.472,3366.5977,4555.3101,242.0516501,,256.639,10064.7299
2017-11-03,NHNF,2017,307,0,100.8745,158.5612,1264.1758,205.6937,671.6305,3366.3494,4555.2969,252.3325155,,259.4357,10063.1463
2017-11-05,NHNF,2017,309,0,104.7652,156.6461,1263.9176,204.9922,671.7318,3366.1721,4555.2876,244.8854907,,261.4113,10062.1013
2017-11-10,NHNF,2017,314,0,110.4357,152.7508,1263.6444,204.1646,671.9329,3366.1833,4555.2666,149.3956287,,263.1865,10061.1918
2017-11-13,NHNF,2017,317,0,115.2586,150.6044,1263.5728,203.9007,672.0369,3366.0654,4555.2559,204.4498126,,265.863,10060.8317
2017-11-18,NHNF,2017,322,0.3616,120.6743,146.2581,1262.9944,202.3606,672.2452,3366.2407,4555.2319,279.7079392,,266.9324,10059.0728
2017-11-20,NHNF,2017,324,0.1772,124.0546,144.3748,1262.7489,201.7261,672.3187,3366.0833,4555.2227,162.033823,,268.4294,10058.0997
2017-11-28,NHNF,2017,332,0.0102,136.2714,137.3553,1261.6703,199.0213,672.5785,3365.8228,4555.1846,293.29974,,273.6267,10054.2775
2017-11-30,NHNF,2017,334,0.005,140.58,135.5682,1261.4069,198.3782,672.6301,3365.5361,4555.1753,259.8126749,,276.1482,10053.1266
2017-12-13,NHNF,2017,347,0,165.2369,131.9757,1259.6046,194.1319,672.8544,3365.1501,4555.1133,306.9135536,,297.2126,10046.8543
2017-12-25,NHNF,2017,359,0.0764,190.255,131.9305,1258.1276,190.4507,672.8956,3365.5186,4555.0552,306.9135536,,322.1855,10042.0477
2017-12-28,NHNF,2017,362,0.1645,196.1518,131.9453,1257.7126,189.3872,672.8788,3365.4082,4555.04,315.6407783,,328.0971,10040.4268
2017-12-30,NHNF,2017,364,0.0806,200.8989,131.9634,1257.4263,188.6647,672.8608,3365.8296,4555.0293,312.25963,,332.8623,10039.8107
2018-01-04,NHNF,2018,4,0.1244,203.9563,132.5946,1256.7885,187.2175,672.7953,3365.2468,4555.0044,313.3076477,,336.5509,10037.0525
2018-01-07,NHNF,2018,7,0.0427,205.2289,134.0377,1256.7223,187.0564,672.7553,3365.0674,4554.9917,319.9566887,,339.2666,10036.5931
2018-01-12,NHNF,2018,12,0.0072,207.0658,135.2058,1256.2737,185.9211,672.6698,3365.3684,4554.9683,316.922347,,342.2716,10035.2013
2018-01-14,NHNF,2018,14,0.0035,208.6682,135.4515,1256.0424,185.382,672.6271,3365.1936,4554.9575,315.12525,,344.1197,10034.2026
2018-01-17,NHNF,2018,17,0.0012,210.051,136.402,1255.8358,184.8376,672.5604,3365.3423,4554.9424,317.1774281,,346.453,10033.5185
2018-01-19,NHNF,2018,19,0.0006,211.4104,136.8662,1255.6552,184.3909,672.5107,3365.1975,4554.9312,316.1546437,,348.2766,10032.6855
2018-01-22,NHNF,2018,22,0.0002,212.8828,137.6378,1255.3995,183.7248,672.4301,3365.3164,4554.915,261.9899041,,350.5206,10031.7858
2018-01-24,NHNF,2018,24,0.0001,214.29,137.6967,1255.1018,183.0399,672.3654,3365.4504,4554.9043,268.3485448,,351.9867,10030.8618
2018-01-27,NHNF,2018,27,0.1688,216.4649,137.8206,1254.6637,182.0477,672.2585,3365.002,4554.8882,329.6730003,,354.2855,10028.8601
2018-02-01,NHNF,2018,32,0.0284,219.4406,138.0531,1253.9149,180.5076,672.054,3366.1345,4554.8594,331.3140551,,357.4937,10027.4704
2018-02-06,NHNF,2018,37,0.5954,222.8867,138.3953,1253.082,179.0557,671.8055,3365.7905,4554.8286,326.3392855,,361.282,10024.5623
2018-02-16,NHNF,2018,47,1.2492,229.4753,139.228,1251.5432,176.0793,671.2021,3366.4956,4554.7666,307.7269926,,368.7033,10020.0868
2018-02-18,NHNF,2018,49,0.7003,230.7166,139.411,1251.2594,175.5304,671.0688,3366.4426,4554.7539,323.4252142,,370.1276,10019.0551
2018-02-23,NHNF,2018,54,0.1177,233.9809,139.9092,1250.55,174.1793,670.7128,3367.3196,4554.7227,324.4025064,,373.8901,10017.4844
2018-02-28,NHNF,2018,59,0.2971,235.8518,140.5056,1249.8796,172.9591,670.3354,3366.9248,4554.6909,319.4549619,,376.3574,10014.7898
2018-03-03,NHNF,2018,62,0.1019,237.3732,140.9091,1249.4976,172.437,670.1272,3366.9558,4554.6743,322.6882902,,378.2823,10013.6919
2018-03-05,NHNF,2018,64,0.0499,238.3583,141.1289,1249.2344,172.0502,669.9821,3367.0796,4554.6631,306.6414816,,379.4872,10013.0094
2018-03-20,NHNF,2018,79,0.1933,240.7793,144.0904,1247.7272,170.1462,668.8962,3366.542,4554.584,316.6668568,,384.8697,10007.8956
2018-03-28,NHNF,2018,87,0.7212,241.17,144.8857,1246.8868,169.2068,668.3062,3366.5391,4554.5425,322.1951067,,386.0557,10005.4814
2018-04-07,NHNF,2018,97,0.9514,237.8688,146.1277,1245.8361,168.2368,667.5374,3366.9292,4554.4897,308.536299,8867.621178,383.9965,10003.0292
2018-04-12,NHNF,2018,102,0.1599,233.805,146.5337,1245.3347,167.8672,667.1605,3367.311,4554.4639,297.968151,9567.403778,380.3387,10002.1373
2018-04-14,NHNF,2018,104,1.3175,232.224,146.649,1245.1727,167.7903,667.0189,3366.9988,4554.4546,299.9683331,9566.133075,378.873,10001.4353
2018-04-17,NHNF,2018,107,0.4519,229.7962,146.8761,1244.9503,167.715,666.8103,3366.7292,4554.4404,297.1031817,11387.73237,376.6723,10000.6452
2018-04-19,NHNF,2018,109,0.2214,228.0721,147.1309,1244.844,167.7463,666.6792,3366.5496,4554.4316,294.7733687,10906.69384,375.203,10000.2507
2018-04-22,NHNF,2018,112,0.076,225.3988,147.5948,1244.7133,167.8479,666.489,3366.3298,4554.4194,300.8179251,10440.9902,372.9936,9999.7994
2018-04-24,NHNF,2018,114,0.0372,223.526,147.9908,1244.6627,167.9859,666.37,3366.1809,4554.4111,298.5421989,,371.5168,9999.6106
2018-04-27,NHNF,2018,117,0.0128,220.1107,149.1813,1244.699,168.4163,666.21,3365.9729,4554.3994,227.9679504,,369.292,9999.6976
2018-05-02,NHNF,2018,122,0.0021,53.6219,311.9573,1245.0878,169.7731,666.0045,3365.7654,4554.3848,274.7959943,,365.5792,10001.0156
2018-05-04,NHNF,2018,124,0.0011,53.1925,309.374,1245.3324,170.4823,665.9426,3365.7129,4554.3794,132.4494298,,362.5665,10001.8496
2018-05-07,NHNF,2018,127,0.0004,52.4812,305.6128,1245.7747,171.6894,665.8654,3365.6604,4554.373,274.129474,,358.094,10003.3629
2018-05-09,NHNF,2018,129,0.0002,51.9706,303.1718,1246.0978,172.5468,665.8205,3365.6382,4554.3701,263.7818029,,355.1424,10004.4734
2018-05-12,NHNF,2018,132,0.0001,51.1606,299.5984,1246.6135,173.8921,665.7613,3365.6199,4554.3633,187.5511048,,350.759,10006.2501
2018-05-17,NHNF,2018,137,0,50.1428,293.4285,1247.2483,175.6398,665.6536,3365.5566,4554.3511,241.6426688,,343.5713,10008.4494
2018-05-22,NHNF,2018,142,0,48.8188,287.7095,1248.1931,178.013,665.5901,3365.541,4554.3433,229.3009969,,336.5283,10011.6805
2018-05-24,NHNF,2018,144,0,48.2434,285.5059,1248.6085,179.0356,665.5715,3365.5496,4554.3408,3.066450823,,333.7493,10013.106
2018-05-27,NHNF,2018,147,0,47.3513,282.2693,1249.2579,180.6193,665.549,3365.5723,4554.3369,59.51747647,,329.6206,10015.3354
2018-06-01,NHNF,2018,152,0,45.831,276.9667,1250.4124,183.4005,665.525,3365.625,4554.3311,176.2317112,,322.7977,10019.294
2018-06-03,NHNF,2018,154,0,45.2155,274.818,1250.8948,184.5553,665.5188,3365.647,4554.3286,169.290893,,320.0335,10020.9445
2018-06-06,NHNF,2018,157,0,44.2716,271.6555,1251.6538,186.3594,665.5137,3365.6855,4554.3257,169.9345227,,315.9271,10023.5381
2018-06-08,NHNF,2018,159,0,43.6364,269.5793,1252.1854,187.6167,665.5126,3365.7124,4554.3242,77.70810651,,313.2157,10025.3513
2018-06-11,NHNF,2018,162,0,42.6795,266.5079,1252.9796,189.4895,665.514,3365.7585,4554.3213,89.84046851,,309.1874,10028.0629
2018-06-13,NHNF,2018,164,0,42.0418,264.4856,1253.5165,190.7502,665.5167,3365.7908,4554.3188,69.47685211,,306.5274,10029.893
2018-06-16,NHNF,2018,167,0,41.0876,261.4876,1254.3389,192.6577,665.5233,3365.8411,4554.3159,25.25063703,,302.5752,10032.6769
2018-06-18,NHNF,2018,169,0,40.4543,259.511,1254.8936,193.9304,665.529,3365.8765,4554.3145,65.81466497,,299.9653,10034.544
2018-06-21,NHNF,2018,172,0,39.5101,256.5772,1255.74,195.8494,665.5397,3365.9304,4554.313,95.0638258,,296.0873,10037.3725
2018-06-23,NHNF,2018,174,0,38.8855,254.6409,1256.3112,197.1317,665.548,3365.9673,4554.312,95.0638258,,293.5264,10039.2702
2018-06-26,NHNF,2018,177,0,37.9573,251.7639,1257.1804,199.0626,665.5622,3366.0229,4554.3096,89.84046851,,289.7212,10042.1377
2018-06-28,NHNF,2018,179,0,37.345,249.8633,1257.7706,200.3599,665.5725,3366.0601,4554.3081,29.95929881,,287.2083,10044.0712
2018-07-01,NHNF,2018,182,0,36.4477,247.0668,1258.6608,202.3072,665.5886,3366.1116,4554.3066,101.1138488,,283.5145,10046.9748
2018-07-03,NHNF,2018,184,0,35.8691,245.2588,1259.2456,203.5871,665.5997,3366.1436,4554.3057,89.84046851,,281.1279,10048.8817
2018-07-06,NHNF,2018,187,0,35.0183,242.5624,1260.1454,205.5332,665.617,3366.1602,4554.3042,84.44001489,,277.5807,10051.76
2018-07-08,NHNF,2018,189,0,34.4622,240.7755,1260.7595,206.845,665.629,3366.1489,4554.3027,0,,275.2377,10053.6851
2018-07-11,NHNF,2018,192,0,33.6452,238.1103,1261.6803,208.7899,665.649,3366.1013,4554.3008,44.71967677,,271.7555,10056.5213
2018-07-13,NHNF,2018,194,0,33.1122,236.3433,1262.2866,210.0573,665.6639,3366.0515,4554.2998,77.70810651,,269.4555,10058.3591
2018-07-16,NHNF,2018,197,0,32.3443,233.6933,1263.171,211.8821,665.6914,3366.0557,4554.2988,102.1002181,,266.0376,10061.099
2018-07-18,NHNF,2018,199,0,31.8325,231.9477,1263.7898,213.1524,665.7079,3366.0864,4554.2974,88.77492524,,263.7802,10063.0339
2018-07-21,NHNF,2018,202,0,31.0757,229.3501,1264.7416,215.0874,665.7321,3366.0964,4554.2954,63.32558112,,260.4258,10065.9529
2018-07-23,NHNF,2018,204,0,30.5812,227.6292,1265.3746,216.3616,665.7496,3366.072,4554.2939,89.84046851,,258.2104,10067.8517
2018-07-26,NHNF,2018,207,0,29.8557,225.0629,1266.3044,218.2151,665.7792,3365.9993,4554.292,43.30368411,,254.9186,10070.59
2018-07-28,NHNF,2018,209,0,29.3833,223.3614,1266.9135,219.4168,665.8015,3365.9404,4554.291,52.9610727,,252.7447,10072.3632
2018-07-31,NHNF,2018,212,0,28.6894,220.8253,1267.8198,221.1902,665.8371,3365.8491,4554.2896,77.70810651,,249.5147,10074.9858
2018-08-05,NHNF,2018,217,0,27.5687,216.644,1269.3433,224.1751,665.898,3365.7026,4554.2871,6.687018604,,244.2127,10079.4061
2018-08-07,NHNF,2018,219,0,27.1315,214.9887,1269.9635,225.3789,665.9226,3365.6475,4554.2861,98.11755749,,242.1202,10081.1986
2018-08-12,NHNF,2018,224,0,26.502,210.4579,1270.7931,226.4926,666.1871,3365.4548,4554.2754,78.85003344,,236.9599,10083.203
2018-08-15,NHNF,2018,227,0,26.4932,207.4264,1271.002,226.5577,666.4094,3365.2822,4554.2671,58.22760606,,233.9196,10083.5184
2018-08-17,NHNF,2018,229,0,26.4756,205.4415,1271.1,226.5502,666.5602,3365.176,4554.2617,60.79698636,,231.9171,10083.6481
2018-08-20,NHNF,2018,232,0,26.4483,202.5008,1271.2655,226.6331,666.7784,3365.1858,4554.2544,0,,228.9491,10084.1172
2018-08-22,NHNF,2018,234,0,26.4453,200.5488,1271.3713,226.6939,666.9239,3365.2383,4554.249,0,,226.9941,10084.4764
2018-08-25,NHNF,2018,237,0,26.4418,197.6551,1271.4724,226.642,667.154,3365.0879,4554.2402,1.224833491,,224.0969,10084.5965
2018-08-27,NHNF,2018,239,0,26.4395,195.7493,1271.5336,226.5919,667.3077,3364.9849,4554.2344,18.74776985,,222.1888,10084.6525
2018-08-30,NHNF,2018,242,0,26.4341,192.9268,1271.6615,226.6136,667.5282,3364.8198,4554.2261,65.81466497,,219.3609,10084.8492
2018-09-01,NHNF,2018,244,0,26.4263,191.0412,1271.7633,226.6679,667.6735,3364.7034,4554.2202,46.12319356,,217.4675,10085.0283
2018-09-04,NHNF,2018,247,0,29.2506,188.2208,1271.8022,226.4457,667.9212,3364.4976,4554.2119,115.3040669,,217.4714,10084.8786
2018-09-09,NHNF,2018,252,0,33.4875,183.7225,1271.7395,225.7425,668.3608,3364.1865,4554.1953,126.6561323,,217.21,10084.2246
2018-09-11,NHNF,2018,254,0,33.8476,181.9832,1271.7411,225.5371,668.5261,3364.0696,4554.189,123.2485559,,215.8308,10084.0629
2018-09-14,NHNF,2018,257,0,36.1009,179.5144,1271.8711,225.5701,668.7389,3363.9297,4554.1816,117.9964936,,215.6153,10084.2914
2018-09-16,NHNF,2018,259,0,37.5865,177.9869,1272.0167,225.7481,668.8661,3363.8684,4554.1768,106.9424792,,215.5734,10084.6761
2018-09-19,NHNF,2018,262,0,40.1152,175.8695,1272.3438,226.2995,669.0314,3363.8281,4554.1704,86.62221511,,215.9847,10085.6732
2018-09-21,NHNF,2018,264,0,41.2076,174.4611,1272.4103,226.2557,669.1862,3364.0388,4554.165,6.687018604,,215.6687,10086.056
